,dma_name,median_income,poverty_rate,bach_plus_rate,grad_prof_rate,population,dma_race_total,pct_hispanic,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_nhpi,pct_nh_sor,pct_nh_two_plus,search_interest,score_all_ela,score_all_math,score_all_ela_g5,score_all_ela_g6,score_all_ela_g7,score_all_ela_g8,score_all_math_g3,score_all_math_g4,score_all_math_g5,score_all_math_g6,score_all_ela_g3,score_all_ela_g4,score_all_math_g7,score_all_math_g8,cluster_id
167,San Francisco-Oakland-San Jose CA,107894.0869026106,8.80834463528591,48.55051796136086,20.609295689201662,7419616.0,7419616.0,23.351868883780508,39.90496273661602,5.262833009147643,0.2924410104242592,26.25166854996269,0.5398123029547621,0.3568783074487952,4.03953519966532,8.691489040847053,5.812421700455837,5.784841361102717,5.360401523205292,6.244177229861408,7.278048981268532,8.28318446956808,3.100031618575505,4.166942557127783,5.261415336747612,6.169476458534913,3.3636940931656967,4.346519961835765,7.419144157474913,8.484035330225282,3
168,Santa Barbara-Santa Maria-San Luis Obispo CA,74194.73305969512,13.139984084496852,34.65574879997586,13.767677050710317,726994.0,726994.0,36.50250208392367,53.97128449478262,1.8319270860557308,0.4279265028322104,4.656297025835151,0.0896843715353909,0.1379653752300569,2.3824130598051703,10.95329137654548,5.09735687202998,4.914812840214214,4.485347955278669,5.7804176915730485,6.594873143490595,7.481972025911456,2.2967957599698035,3.3405145676892225,4.187363361147928,5.420246980153007,2.5223939871131926,3.5594087729263104,6.445018826511405,7.641625767443626,2
169,Savannah GA,54983.16446408302,15.99113207649946,27.847289009904703,11.051297103530969,962052.0,962052.0,8.098314852003842,58.479791113162285,29.02628963922948,0.2275344783857837,1.4897323637391742,0.1155862676861541,0.2632913813390544,2.299459904454229,22.92338811981669,4.770753075258112,4.9114708575431045,4.349325897514134,5.425962533626957,6.392976535960981,7.22550187932823,2.5670990616912257,3.403047777244804,4.492572101265468,5.460379500956348,2.388278830110547,3.258837583965934,6.341390506193792,7.406715270791314,4
170,Seattle-Tacoma WA,81825.34540323059,9.691997090566714,39.419333957797534,14.970329026957524,5324348.0,5324348.0,10.336570787634468,67.0981686396156,4.558905616236955,0.9485480663547912,10.782277942764072,0.7405413770850441,0.1935448246433178,5.34144274566576,10.828828829949453,5.8017351217338975,5.784294539080375,5.331982906460569,6.357989912180734,7.398361635772402,8.447960287631117,2.995281518027804,4.148575283029629,5.268553124153568,6.390082194651331,3.2281369362842933,4.302162361140422,7.522738368218758,8.68683792452711,2
171,Sherman TX-Ada OK,49160.16972712292,15.99369234501571,20.196546302761845,7.03634050318938,347116.0,347116.0,9.467440279330251,71.09899860565343,4.234319362979522,6.992187049862294,1.02127242766107,0.0538724806692863,0.1094734901301006,7.022436303714032,76.90404807816789,5.39961784886658,4.954975444967333,4.596174517599349,5.456339255419029,6.509086380730753,7.434620512852177,3.1700583269736105,4.031693618953714,4.691434325164653,5.692811322172723,3.056732843261732,4.054526838239722,6.308552702763235,7.452203736997538,0
172,Shreveport LA,43839.20946818438,21.27657180383945,19.318391577994653,6.636110300641297,1005198.0,1005198.0,7.306321739597572,58.2830447334754,30.33064132638545,0.980503343619864,0.9075823867536544,0.08247131410926,0.1832474796010338,1.9261876764577728,22.56713211600429,4.726590289415069,4.355307117992244,4.020707264723351,5.002347010532721,6.104708224779519,7.013524140680916,2.5552178136726127,3.2871764251082944,4.3027821159409125,4.853148350903901,1.936277518920745,2.7973812704564587,5.699492855779544,6.665664066545496,4
173,Sioux City IA,59081.62171321238,11.360801533297504,23.04380109474753,6.862134197987365,407807.0,407807.0,11.537565564102628,81.1736924574615,1.747149999877393,1.9801033331943787,1.8560250314487,0.1603699789361143,0.0583609403467816,1.48673269463251,72.14339268978443,5.431807688753504,5.490641302694045,4.944716596250717,5.799256293194979,6.700820268855467,7.825225495848914,2.9533193185332123,4.01239929894018,4.889072322436411,5.900217904384385,3.166501461636758,4.025828396692252,6.91334806233106,8.058631641692402,0
174,Sioux Falls(Mitchell) SD,59748.07047233472,11.865138671557656,28.03051239755072,8.427614022057362,707909.0,707909.0,4.436587188466314,83.8028616672482,2.262155164011193,5.692963361109974,1.68157206646617,0.0370104067048165,0.0514190383227222,2.035431107670618,23.518365588063617,5.615157968983301,5.788104411177669,5.153972183482969,6.202718918587158,6.945394706587924,7.803194946281368,3.114840684535354,4.111783615554056,5.2037740882086565,6.529683470783726,3.4159747701346066,4.2481359847807045,7.451197232157214,8.352329511058825,0
175,South Bend-Elkhart IN,54688.47590055133,13.535580883057175,23.637968426892623,8.886703317025605,900726.0,900726.0,9.0365993654008,78.5607387818271,7.954583302802407,0.276776733435029,1.486245539709079,0.0454078154732959,0.199061645827921,2.440586815524366,24.08548619838942,5.333187095810724,5.527951611294699,4.803380809566705,5.719003922971873,6.835995052612143,7.928279054804927,3.112728967616288,3.9132937397661647,4.970764123312339,5.923228576917848,2.8857604087395448,3.7069177517135095,7.039201255115019,8.09547954263463,0
176,Spokane WA,53792.787201433806,14.764964403007411,26.89890521107545,9.745131740391107,1186211.0,1186211.0,9.44326093755664,82.32531986299233,1.0274731898456515,1.8678801663447733,1.7636828523761792,0.3071123096986961,0.0627207132626488,3.202549967923076,23.79939775892561,5.355597919776644,5.40310718468737,4.808321910436231,5.9807336478246444,6.943680924869242,7.969607822647593,2.640400620652351,3.78652446863398,4.850127514666655,6.010989221555786,2.673886530526035,3.739767162478187,7.0731411329643405,8.064039370350459,0
177,Springfield MO,59542.222566763885,14.805672896447106,32.78999169373461,14.27296809841756,699480.0,699480.0,18.53405386858809,70.38857436953165,5.881226053639846,0.1538285583576371,2.8717046949162235,0.0350260193286441,0.1059358380511236,2.029650597586779,32.67977648828712,5.471466178934167,5.345298586282697,5.0936174363153,5.880921639116234,6.758045998739543,7.560589604891702,2.7907512331260667,3.795801212109519,4.908391297170553,5.880490632492129,3.2725119847403703,4.1658515527262185,6.850622971114559,7.732866134852665,2
178,Springfield-Holyoke MA,45864.74695812939,16.72538222425331,21.664515831090565,7.792267767483985,1144526.0,1144526.0,3.9345545666939854,90.04033110650172,1.7760190681557255,0.6967950050938118,1.1048241804904388,0.0905178213513716,0.0750529039969384,2.281905347715998,18.759492518602347,5.495556042391554,4.937185069980484,4.9373828360857415,6.036464580780532,6.970492493887123,7.989403511956262,2.893743202140472,3.914548623104769,4.823429718535485,5.837379117220791,2.9802153503976125,3.976001812225865,6.806393830337788,7.571232928622309,0
179,St. Joseph MO,51748.82871908692,15.97596801317433,21.726361856501207,7.430227647894353,154991.0,154991.0,4.655754205082876,86.80439509390868,4.522198063113342,0.3761508732765128,0.9071494473872675,0.2071087998657986,0.0200011613577562,2.5072423560077683,,5.099649612976457,4.6731074521141736,4.660590637831318,5.750249822097381,6.419396845685245,7.524990472456764,2.657460390630115,3.5872389865266423,4.552465144453733,5.757688606703667,2.7393076824297715,3.49572609311897,6.654651209514016,7.167376480558052,0
180,St. Louis MO,63120.7191554572,11.720978822967384,32.32438919482491,13.074274756640408,3129646.0,3129646.0,2.9244202059913484,75.6467983918948,16.646291625314813,0.1700192290118435,2.38637213282269,0.0279903861331281,0.1735020510306916,2.024605977800684,17.27633911618874,5.548356404133707,5.063024597210116,5.027714006020744,6.022540582362987,7.093424689612173,8.146888538202514,2.8450714349033035,3.885226630791588,4.925101610899251,5.885028274839376,2.930673269305051,4.04690828439189,6.93071052681711,7.893605026386489,2
181,Syracuse NY,59769.41635309783,14.530264168660723,32.457559070379546,14.85558764176158,914738.0,914738.0,4.093631181824741,82.76960178761568,6.75701676326992,0.3561675583609733,3.2094435783798203,0.027876834678345,0.1558916323581178,2.6303706635123936,9.199681433829104,5.566750365849833,,,,,,,,,,,,,,2
182,Tallahassee FL-Thomasville GA,47427.57156768855,21.19525695757441,28.242897406518413,11.712065836462628,743464.0,743464.0,6.7178773955430255,57.54575877244898,31.67120398566709,0.2279868292210517,1.7589284753532115,0.0322813209516533,0.2135947402967729,1.832368480518223,24.0149793513758,5.229571326380516,4.741139051660704,4.693815961070055,5.582647462500352,6.752127951305809,7.603069677626953,3.2059223714649177,3.968462685019737,4.710815310582256,5.544463061588115,3.136942104425145,3.916233549286988,6.098197879700157,7.214532456554446,4
183,Tampa-St. Petersburg (Sarasota) FL,55090.488034702415,13.52401745083024,28.642608625247657,10.427668318036927,4863523.0,4863523.0,18.575053515733348,65.36432540773427,10.740074633141449,0.2120273719277157,2.7858200732267533,0.052287200039971,0.277679369461191,1.9927324287353017,20.572380075908168,5.477620163704632,4.603926944648542,5.052743751847135,5.991431530566823,6.89159046377054,7.646041649582947,3.4545370887682703,4.265017080709486,5.036702741662188,5.7645516585013805,3.376605147103279,4.179563176529449,,,0
184,Terre Haute IN,49586.68880647684,15.118806440235891,18.053739849413223,6.581255849731528,388832.0,388832.0,2.208408772940498,91.3610505308205,3.404298000164596,0.1931425397086659,0.7874866266150934,0.0408916961566949,0.0486071105258826,1.9561147230680604,72.14339268978443,5.576720798815024,5.672273084066316,5.227784347989076,6.167024897824939,6.75063915991059,7.93348198170353,3.4315832805500115,4.344150526614119,5.287272311625291,6.068062303779816,3.201451764333889,4.210952399443113,6.982862621440062,7.945960193139627,0
185,Toledo OH,54525.650456074734,14.012914719167735,23.86964594057691,9.01536188109969,1090830.0,1090830.0,6.837637395377831,80.83156862205844,8.531210179404674,0.1797713667574232,1.152425217494935,0.0223682883675733,0.1796796934444413,2.265339237094689,22.40042313576148,5.637350375414062,4.5773405419577164,5.171446101428312,6.076411754227539,7.185841888183897,8.119878118389236,2.885422053709585,3.870023209660436,4.996568585141789,6.124270109949308,3.1344612215740235,4.042806873333867,6.334177160394474,7.529168856594278,0
186,Topeka KS,55266.36837383226,13.063493598465342,29.790265297607537,11.034562297956926,464786.0,464786.0,9.900040018417078,78.3248634855611,5.854091990722613,0.9602268570912206,1.8490229912260696,0.1252189179536388,0.0935914592952455,2.8929442797330385,40.798223337465096,5.486309901833243,5.623145966700746,4.994089639200979,6.00397559158113,7.008311711805319,7.881327967938097,2.9786452023518755,4.128277296260786,5.163749808480584,6.216510779386725,3.0092999546341628,4.016823471889838,7.181768189037469,8.065532460725024,0
187,Traverse City-Cadillac MI,51196.17272054579,14.19241573033708,24.07252802839883,9.15911446151229,614895.0,614895.0,2.377966969970483,90.94560859984226,1.4620382341700615,2.177770188406151,0.5145593963196968,0.0343148017141137,0.0474877824669252,2.44025402711032,37.63829052636121,5.579991819863785,5.4353910902308415,4.919842816386565,5.98859880568888,7.039270404388928,7.881924615440271,2.6825055762097505,3.750841443418247,4.860298417841112,5.855653010790807,3.19794385402751,3.95243332327988,7.002136510964715,7.857489787206924,0
188,Tri-Cities TN-VA,38265.956788333264,23.563072764897168,21.79479597871082,8.947368421052632,48274.0,48274.0,3.99179682644902,40.67199734846916,51.55984587976965,0.1532916269627542,0.6608112027178191,0.0538592202842109,0.3956581182417036,2.5127397771056885,41.70546369987738,3.851745534162292,3.328834506847258,3.859379389002493,4.011425321282035,5.298133424646895,5.714523018185396,2.1304408159704336,3.0376604155035043,4.294035452564537,3.988710009654045,2.20493333379739,2.667190539781128,,,4
189,Tucson (Sierra Vista) AZ,52477.17834545173,17.050272249181187,30.93812325643527,12.921235919452744,1199554.0,1199554.0,38.84810521243729,50.6461568216187,3.1852671909726444,2.205653101069231,2.626726266595752,0.1527234288743983,0.128714505557899,2.206653472874085,21.178290475525497,5.00370628621505,4.665969308071602,4.611792694342832,5.424178872541602,6.363660292178034,7.290034813612215,2.700293264332258,3.749801975389093,4.744377871510384,5.5223009372928775,2.707921003040387,3.645309928619809,6.535110016795873,,1
190,Tulsa OK,52559.89594115736,15.72811280143272,25.13944753623311,7.98745342061266,1412989.0,1412989.0,8.550101947007374,64.3877623958856,6.493327265817356,10.170921358906543,1.99591079619162,0.093065126480107,0.1460025520368523,8.162908557674546,20.75755262099589,4.894179467419471,4.92690655007454,4.492919544880725,5.397829640128529,6.372278037373409,7.288005707004214,2.68566103036128,3.5798223837302467,4.478233659737342,5.4432787179434925,2.583293399946468,3.562473480067781,6.333558155850115,7.377132272299493,0
191,Twin Falls ID,52879.78222244914,15.016592777625814,20.52084254887925,7.108905635490642,195865.0,195865.0,24.15541316723253,72.27988665662573,0.4697112807290736,0.6478952339621679,1.0696142751384885,0.1067061496438873,0.0081688918387664,1.2626043448293467,130.0909090909091,5.032566064202274,5.095590579910149,4.592663927478327,5.555920129149932,6.528683981103882,7.546105057788182,2.5181437681325995,3.5497681540494077,4.722229855971899,5.633009948237453,2.577387911013159,3.369113002618372,6.514802461204924,7.607028835949878,0
192,Tyler-Longview(Lufkin & Nacogdoches) TX,51389.424108888845,16.960401666787877,20.84900275990399,6.767237672298538,774735.0,774735.0,17.86133323007222,63.24110824991771,15.646769540552578,0.3193349984188142,1.0786914235190097,0.0646672733257178,0.1280437827127985,1.6600515014811517,36.003258390355164,5.618741012467635,4.60029540508411,4.209844564447849,5.192125587029185,6.160152994866759,6.972095369260631,3.265858166709185,4.191386413330423,5.0348955847128805,5.825684391890974,,,,,0
193,Utica NY,55442.93251758583,15.037702147044367,25.8508336252911,10.928425695031224,351988.0,351988.0,4.780560700932987,85.76854892780436,4.205256997397639,0.1843812857256497,2.9580553882518723,0.0255690534904599,0.087787083650579,1.9898405627464573,24.30771839392295,5.506067362629546,,,,,,,,,,,,,,0
194,Victoria TX,56834.0,15.035435939328371,19.971121290579568,6.569076545176923,92109.0,92109.0,46.873812548176616,44.67207330445451,5.605315441487802,0.1183380559988709,1.135611069493752,0.0195420642933915,0.1693645572093932,1.405942958885668,109.73949579831933,4.652923350929713,3.639667678412348,3.4782348965645475,3.969246589676361,5.114811970953415,6.318150041710691,2.609942929167793,3.106638918721053,4.144121233962972,4.634574687454582,,,,,1
195,Waco-Temple-Bryan TX,51523.19584304749,17.578724789198667,25.61209983764342,9.6452236869703,1061595.0,1061595.0,24.40601170879667,53.85603737771938,15.45287986473184,0.2461390643324431,2.8496743108247498,0.2993608673740928,0.1105883128688435,2.7793084933519845,18.29806110996587,5.495969033389537,4.499220963951712,4.15211155561046,5.11313804194368,5.912351539425489,6.896070755080742,3.2697592603666985,4.044686004584088,4.76165569995969,5.919360413574365,,,,,0
196,Washington DC (Hagerstown MD),102117.55298791976,7.242821171325979,45.5451853833334,21.50602067640957,6117517.0,6117517.0,14.491876360948403,51.85327641917464,20.237213889229896,0.2018465988733664,9.55062323488435,0.0532569014520106,0.3432765286962014,3.2686300667411303,13.362024068276536,5.736789872358306,5.043516578898542,5.237059198737328,6.276039681736927,7.185526910864304,8.1268233719741,3.420549121476768,4.437195085409208,5.392593763125042,6.53815373091021,3.350240271056278,4.304508231720022,6.657659657965787,7.756759279349966,2
197,Watertown NY,52116.4461294986,15.582248479461844,22.49856087944193,10.105411712274924,248327.0,248327.0,4.637031011529153,87.69082701438023,3.648012499647642,0.5267248426469937,1.2652671678875032,0.120405755314565,0.0829551357685632,2.028776572825347,36.52600272128502,5.41814977620789,,,,,,,,,,,,,,0
198,Wausau-Rhinelander WI,56775.3818364455,10.5106696302617,23.81927205397613,7.894861353377766,445992.0,445992.0,2.653186604244022,90.94894078817558,0.756067373405801,1.1219932196093203,2.723143016018225,0.0589696676173563,0.1089705644944303,1.6287287664352723,30.58661503048401,5.709460346071134,5.875472075723978,5.167258510367202,6.160365287298752,7.318583646645706,8.339586236711039,3.089728589841995,3.987527118278949,5.184221020055298,6.520330097969266,3.09853404716589,4.0529318407440265,7.583915028961035,8.757089065702516,0
199,West Palm Beach-Ft. Pierce FL,60492.4972994674,12.270358853485176,33.2661080918163,12.59456934745637,2132172.0,2132172.0,20.566914864279244,58.403308926296745,16.525167763201093,0.1347921274643884,2.330159105362982,0.0410379650422198,0.332477867639196,1.6661413807141263,27.425209511105656,5.77782479150523,5.055814533570901,5.391507840289252,6.329212170498647,7.120693612901258,7.984452541886028,3.819642144832064,4.529861168502226,5.4415981186157785,6.422630598580522,3.297907748735562,4.605158595489929,,,2
200,Wheeling WV-Steubenville OH,48292.09165689579,14.934222066304155,17.75404169169316,6.643957308647057,327504.0,327504.0,1.1038033123259563,93.42114905466804,3.218586643216572,0.1254946504470174,0.4519028775221065,0.0482436855733059,0.0949606722360642,1.5358591040109435,91.23238380809596,5.812299729682665,4.831596379925496,5.3808865186127015,6.045981426667997,7.14342803826921,7.8458564107164435,3.180791328093142,3.740626531375861,4.687952635503125,5.724708961910138,3.7747070774185616,4.370341309806817,6.165323203541605,7.447987176147053,0
201,Wichita Falls TX & Lawton OK,55149.66618628382,12.70913270494535,26.728951835617824,9.099546479515569,1203207.0,1203207.0,15.13280757176446,74.23627023446507,4.711491871307265,0.5969047719968384,2.4533600619012352,0.047290283384322,0.0848565541922545,2.737018650988566,76.22924972816236,4.970698448239543,5.006468329317939,4.443968851352619,5.487968614992691,6.528409993833066,7.4851099424303005,2.493619486789995,3.5249795793021588,4.444156819345295,5.533234311647262,2.5025729654876256,3.487662663364896,6.5515141148239655,7.603246067095537,0
202,Wichita-Hutchinson KS,49818.17715046364,16.012506906552122,20.923153494645955,7.26375659562804,421444.0,421444.0,15.658070823169863,66.94578639154905,8.876861457275464,2.493807006387563,1.5715017890870435,0.1551807594840595,0.1243344311462495,4.174457341900703,25.90478351213683,5.409894256807868,4.851748452137582,4.6250629703395605,5.484845331647111,6.414738181851601,7.352342450404524,2.823215261065539,3.6941458031787553,4.83279362519085,5.802794725948655,2.8762383483371723,3.9080389624725136,6.64886245464724,7.880537812366031,0
203,Wilkes Barre-Scranton PA,54712.59556776944,13.23419567609221,22.208099038126985,8.193878581770429,1504299.0,1504299.0,7.052387856403547,86.02777772238099,4.0468018658524665,0.1263046774610632,1.298744465029891,0.0238649364255377,0.0690022395813598,1.3551162368651444,23.464875798804364,5.329283380559966,5.517485040390096,4.875757710430881,5.878618015412108,6.8214577369624045,7.684524598963069,3.0924894696065466,4.032917452980903,5.022046645423687,6.079702493765712,3.170082208316997,3.854011167825747,7.131528939388742,8.084676327188989,0
204,Wilmington NC,52908.342715358485,15.952521849047338,31.556289309035645,10.889405796348786,509627.0,509627.0,5.639614855570839,74.68462228257137,15.76407843383494,0.8478750144713683,0.8359054759657554,0.0523912587048959,0.1242084897385735,2.0513041891422548,51.22865157078743,5.68136129948878,5.75599439852765,5.4169246345727045,6.092182771833221,7.060612498507089,7.846965039542897,3.33695658776652,4.219388038708941,5.397097997330727,6.166375538005254,3.3314019948914635,4.318649938151999,7.250465650494321,8.151924053990015,0
205,Yakima-Pasco-Richland-Kennewick WA,59034.31576704054,15.346191163459332,23.013490092693072,8.714302516271772,722615.0,722615.0,34.92108522518907,57.65642838856099,1.246030043660871,1.7231859288832918,1.607633387073338,0.1700767351909384,0.1710454391342554,2.504514852307245,35.38805495567166,4.484347325217602,4.663047699445928,3.957390902800885,5.021100618999391,6.069722744814226,7.090305086695289,2.129308881303132,3.0441660639309864,4.161438125638887,5.179459396132125,1.9625633680164427,2.885208074208283,6.224967337588624,7.316684740538663,1
206,Youngstown OH,47599.59630160177,16.312573412838503,20.73606432684994,7.05878517874606,645036.0,645036.0,3.247260618012018,84.75511444322488,9.021511977626057,0.1334809219950514,0.614849403754209,0.0119373182271997,0.0558108384648298,2.1600344786957626,42.27147766323024,5.753371337565058,5.097413639795035,5.203140071649985,6.413436767472546,7.228627923867699,8.363971858976129,3.1379184640580142,4.299534232245994,5.373661157795344,6.5250317367734425,3.072711578684617,4.110251552755179,7.31682518950701,8.530931015930992,0
207,Yuma AZ-El Centro CA,46344.79865391664,21.55472407613645,15.113686475080469,4.922086539372983,390169.0,390169.0,73.23006184499538,21.55604366313059,1.896614031355644,0.7783806504360931,1.247920772793328,0.0917551112466649,0.0469027523970382,1.1523211736452663,36.72459575552358,4.441377646395901,4.279817921933775,3.967903617112729,5.017905249856279,5.855052807093671,6.778482583078084,2.118044908077594,2.83328817212748,4.102241028295728,5.038027277729267,2.0105984727036645,2.6655359697876357,5.723536400518603,6.867377449169697,1
208,Zanesville OH,47254.0,16.040232293599953,16.088994970590743,6.052339953968119,86131.0,86131.0,1.1227084325039765,91.40263087622344,3.131276776073656,0.2577469203887102,0.446993533106547,0.0383137314091326,0.2751622528474068,3.325167477447145,,5.545363466667332,4.774839003376329,5.119780077854081,6.112117051466576,6.748337720713612,7.951481660469387,3.044019062654762,4.042887391064635,5.566615372089451,6.301413774902373,3.361126195409759,4.008169297179911,,,0
